s,i,w,Tag,?*?,l,x,p,g,f,sent_id,Case,Number,Type,Polarity,Reflex,Polite,Evident,Aspect,Person,Voice,Mood,type,Tense,cat
705,45,.'',PUNCT,,.'',PUNCT,PUNCT,33,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
705,46,dedi,B-Pred,,de,VERB,Verb,29,conj,bio_1391,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
705,47,.,PUNCT,,.,PUNCT,PUNCT,46,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,1,15,B-IndirectObj,,15,NUM,ANum,3,nummod,bio_1391,_,_,Card,_,_,_,_,_,_,_,_,Card,_,bio
706,2,ayrı,I-IndirectObj,,ayrı,ADJ,Adj,3,amod,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,3,dine,I-IndirectObj,,din(I),NOUN,Noun,6,obj,bio_1391,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,4,",",I-IndirectObj,,",",PUNCT,PUNCT,5,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,5,inanca,I-IndirectObj,,inanca,ADV,Adverb,3,conj,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,6,sahip,I-IndirectObj,,sahip,NOUN,Noun,8,acl,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,7,olan,I-IndirectObj,,ol,VERB,Verb,6,compound:lvc,bio_1391,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
706,8,mahkumlardan,I-IndirectObj,,mahkûm,NOUN,Noun,21,obj,bio_1391,Abl,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
706,9,",",PUNCT,,",",PUNCT,PUNCT,13,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,10,onların,B-IndirectObj,,o,PRON,Demons,13,obl,bio_1391,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
706,11,dinle,I-IndirectObj,,din(I),NOUN,Noun,12,obl,bio_1391,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,12,olan,I-IndirectObj,,ol,VERB,Verb,13,acl,bio_1391,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
706,13,irtibatlarından,I-IndirectObj,,irtibat,NOUN,Noun,8,conj,bio_1391,Abl,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
706,14,",",PUNCT,,",",PUNCT,PUNCT,20,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,15,dindar,B-IndirectObj,,Dindar,ADJ,Adj,16,amod,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,16,olanlarla,I-IndirectObj,,ol,NOUN,Noun,17,obl,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,17,olmayanlar,I-IndirectObj,,ol,VERB,Verb,18,nmod:poss,bio_1391,Nom,Plur,_,Neg,_,_,_,_,3,_,_,_,Pres,bio
706,18,arasındaki,I-IndirectObj,,ara,ADJ,NAdj,20,amod,bio_1391,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,19,davranış,I-IndirectObj,,davran,NOUN,Noun,20,nmod:poss,bio_1391,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
706,20,farklılıklarından,I-IndirectObj,,fark,NOUN,Noun,8,conj,bio_1391,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,21,bahsetti,B-Pred,,bahset,VERB,Verb,0,root,bio_1391,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
706,22,kısaca,B-AdverbialComp,,kısa,ADV,Adverb,21,advmod,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,23,ve,O,,ve,CCONJ,Conj,29,cc,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,24,arkasından,B-AdverbialComp,,arka,ADJ,NAdj,29,obl,bio_1391,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,25,tabir,B-IndirectObj,,tabir,ADJ,Adj,26,nsubj,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,26-27,caizse,I-IndirectObj,,_,_,_,0,_,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,28,yalvarmaya,I-IndirectObj,,yalvar,VERB,Verb,29,ccomp,bio_1391,Dat,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
706,29,başladı,B-Pred,,başla,VERB,Verb,21,conj,bio_1391,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
706,30,",",PUNCT,,",",PUNCT,PUNCT,46,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,31,Ne,B-IndefiniteObj,,Ne,NOUN,Noun,33,discourse,bio_1391,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,32,olur,I-IndefiniteObj,,ol,VERB,Verb,31,compound,bio_1391,_,Sing,_,Pos,_,_,_,Hab,3,_,_,_,Pres,bio
706,33,gelin,I-IndefiniteObj,,gelin,VERB,Verb,46,ccomp,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,34,hangi,I-IndefiniteObj,,hangi,DET,Adj,35,det,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,35,dine,I-IndefiniteObj,,din(I),NOUN,Noun,36,obj,bio_1391,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,36,mensup,I-IndefiniteObj,,Mensup,ADJ,Adj,33,conj,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,37,olursanız,I-IndefiniteObj,,ol,VERB,Verb,36,compound:lvc,bio_1391,_,Plur,_,Pos,_,_,_,Hab,2,_,Cnd,_,Pres,bio
706,38,olun,I-IndefiniteObj,,ol,VERB,Verb,36,compound,bio_1391,_,Plur,_,Pos,_,_,_,_,2,_,Imp,_,_,bio
706,39,",",I-IndefiniteObj,,",",PUNCT,PUNCT,40,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,40,gelin,I-IndefiniteObj,,gelin,VERB,Verb,33,conj,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,41,anlatın,I-IndefiniteObj,,anlat,NOUN,Noun,33,conj,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,42,dini,I-IndefiniteObj,,din(I),NOUN,Noun,41,obj,bio_1391,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
706,43,bu,I-IndefiniteObj,,bu,DET,Det,44,det,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,44,insanlara,I-IndefiniteObj,,insan,NOUN,Noun,41,obl,bio_1391,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
706,45,.'',PUNCT,,.'',PUNCT,PUNCT,33,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
706,46,dedi,B-Pred,,de,VERB,Verb,29,conj,bio_1391,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
706,47,.,PUNCT,,.,PUNCT,PUNCT,46,PUNCT,bio_1391,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
707,1,Yani,O,,yani,CCONJ,Conj,3,cc,bio_834,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
707,2,keşif,O,,keşif,NOUN,Noun,3,obj,bio_834,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
707,3,yaparlarken,O,,yap,VERB,Verb,0,root,bio_834,_,Plur,_,Pos,_,_,_,Hab,3,_,Imp,_,Pres,bio
707,4,...,PUNCT,,...,PUNCT,PUNCT,3,PUNCT,bio_834,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
713,1,Fakat,O,,fakat,ADP,Verb,3,mark,bio_420,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
713,2,",",PUNCT,,",",PUNCT,PUNCT,3,PUNCT,bio_420,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
713,3,gel,B-Pred,,gel,VERB,Verb,0,root,bio_420,_,Sing,_,Pos,_,_,_,_,2,_,Imp,_,_,bio
713,4,de,O,,de,CCONJ,Conj,5,mark,bio_420,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
713,5,uyan,B-Pred,,uy,VERB,Verb,3,conj,bio_420,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
713,6,!,PUNCT,,!,PUNCT,PUNCT,5,PUNCT,bio_420,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
714,1,Kato'nun,B-AdverbialComp,,Kato,PROPN,Prop,3,nmod,bio_1306,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
714,2,hemen,I-AdverbialComp,,hemen,ADV,Adverb,3,advmod,bio_1306,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
714,3,ardından,I-AdverbialComp,,art,ADV,Adverb,11,advmod,bio_1306,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
714,4,Alandüz,B-DefiniteObj,,Alandüz,PROPN,Prop,9,obl,bio_1306,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
714,5,(,I-DefiniteObj,,(,PUNCT,PUNCT,4,PUNCT,bio_1306,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
714,6,Oramar,I-DefiniteObj,,Oramar,PROPN,Prop,4,flat,bio_1306,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
714,7,),I-DefiniteObj,,),PUNCT,PUNCT,4,PUNCT,bio_1306,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
714,8,Operasyonu'nu,I-DefiniteObj,,operasyon,NOUN,Noun,4,compound,bio_1306,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
714,9,yapma,I-DefiniteObj,,yap,VERB,Verb,10,nmod:poss,bio_1306,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
714,10,kararı,I-DefiniteObj,,karar,NOUN,Noun,11,obj,bio_1306,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
714,11,aldınız,B-Pred,,al,NOUN,Noun,0,root,bio_1306,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
714,12,.,PUNCT,,.,PUNCT,PUNCT,11,PUNCT,bio_1306,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
717,1,Kollarını,B-AdverbialComp,,kol,NOUN,Noun,4,obj,bio_776,Acc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
717,2,iki,I-AdverbialComp,,iki,NUM,ANum,3,nummod,bio_776,_,_,Card,_,_,_,_,_,_,_,_,Card,_,bio
717,3,yana,I-AdverbialComp,,yan,ADJ,NAdj,4,obl,bio_776,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
717,4,açıp,I-AdverbialComp,,aç,VERB,Verb,12,advcl,bio_776,_,_,_,Pos,_,_,_,_,_,_,_,_,_,bio
717,5,",",I-AdverbialComp,,",",PUNCT,PUNCT,12,PUNCT,bio_776,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
717,6,bileklerinden,I-AdverbialComp,,bilek,NOUN,Noun,7,obl,bio_776,Abl,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
717,7,omuzlarına,I-AdverbialComp,,omuz,NOUN,Noun,12,obl,bio_776,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
717,8,kadar,I-AdverbialComp,,kadar,ADP,PCDat,7,case,bio_776,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
717,9,bezlerle,I-AdverbialComp,,bez,NOUN,Noun,12,obl,bio_776,Ins,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
717,10,sıkı,I-AdverbialComp,,sık,ADV,NAdj,12,advmod,bio_776,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
717,11,sıkı,I-AdverbialComp,,sık,ADJ,NAdj,10,compound:redup,bio_776,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
717,12,bağladılar,B-Pred,,bağla,VERB,Verb,0,root,bio_776,_,Plur,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
717,13,.,PUNCT,,.,PUNCT,PUNCT,12,PUNCT,bio_776,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
722,1,Mustafa,B-Subj,,Mustafa,PROPN,Prop,4,nsubj,bio_765,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
722,2,Abdülhalik,I-Subjj,,Abdülhalik,PROPN,Prop,1,flat,bio_765,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
722,3,Bey,I-Subjj,,bey,NOUN,Noun,1,flat,bio_765,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
722,4,geldi,B-Pred,,gel,VERB,Verb,0,root,bio_765,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
722,5,.,PUNCT,,.,PUNCT,PUNCT,4,PUNCT,bio_765,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,1,George,B-Subj,,George,PROPN,Prop,22,nsubj,bio_600,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,2,Steiner,I-Subjj,,Steiner,PROPN,Prop,1,flat,bio_600,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,3,",",PUNCT,,",",PUNCT,PUNCT,22,PUNCT,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,4,ilk,B-AdverbialComp,,ilk,ADJ,Adj,5,amod,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,5,gün,I-AdverbialComp,,gün,NOUN,Noun,8,obl,bio_600,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,6,açık,B-IndirectObj,,açık,ADJ,Adj,7,amod,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,7,havada,I-IndirectObj,,hava,NOUN,Noun,8,obl,bio_600,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,8,yapılan,I-IndirectObj,,yap,VERB,Verb,9,acl,bio_600,_,_,_,Pos,_,_,_,_,_,Pass,_,_,Pres,bio
723,9,toplantıda,I-IndirectObj,,toplantı,NOUN,Noun,22,obl,bio_600,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,10,",",PUNCT,,",",PUNCT,PUNCT,22,PUNCT,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,11,edebiyatla,B-DefiniteObj,,edebiyat,NOUN,Noun,13,nmod:poss,bio_600,Ins,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,12,mit,I-DefiniteObj,,mit,NOUN,Noun,11,conj,bio_600,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,13,ilişkisi,I-DefiniteObj,,ilişki,NOUN,Noun,14,nmod:poss,bio_600,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,14,konusunda,I-DefiniteObj,,konu,NOUN,Noun,22,obl,bio_600,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,15,",",I-DefiniteObj,,",",PUNCT,PUNCT,22,PUNCT,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,16,en,I-DefiniteObj,,en,ADV,Adverb,17,advmod,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,17,ilginç,I-DefiniteObj,,ilginç,ADJ,Adj,21,amod,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,18,",",I-DefiniteObj,,",",PUNCT,PUNCT,20,PUNCT,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,19,en,I-DefiniteObj,,en,ADV,Adverb,20,advmod,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
723,20,çarpıcı,I-DefiniteObj,,çarpı,VERB,Verb,17,conj,bio_600,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
723,21,şeyleri,I-DefiniteObj,,şey,NOUN,Noun,22,obj,bio_600,Acc,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
723,22,söylemişti,B-Pred,,söyle,VERB,Verb,0,root,bio_600,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
723,23,.,PUNCT,,.,PUNCT,PUNCT,22,PUNCT,bio_600,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
728,1,Doğu,B-Subj,,Doğu,ADJ,Adj,4,obl,bio_1120,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
728,2,ve,I-Subjj,,ve,CCONJ,Conj,3,cc,bio_1120,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
728,3,güneydoğuda,I-Subjj,,güneydoğu,NOUN,Noun,1,conj,bio_1120,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
728,4,alınması,I-Subjj,,alın,VERB,Verb,5,csubj,bio_1120,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
728,5,gerekli,I-Subjj,,gerek,ADJ,Adj,7,amod,bio_1120,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
728,6,ek,I-Subjj,,ek,ADJ,NAdj,7,amod,bio_1120,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
728,7,önlemlerin,I-Subjj,,önlem,NOUN,Noun,8,nsubj,bio_1120,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
728,8,konuşulacağı,I-Subjj,,konuş,VERB,Verb,11,acl,bio_1120,Nom,Sing,_,Pos,_,_,_,Imp,3,Pass,_,_,Fut,bio
728,9,Milli,I-Subjj,,milli,ADJ,Adj,11,amod,bio_1120,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
728,10,Güvenlik,I-Subjj,,güvenlik,NOUN,Noun,11,nmod:poss,bio_1120,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
728,11,Kurulu,I-Subjj,,kurul,NOUN,Noun,12,nsubj,bio_1120,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
728,12,toplanıyor,B-Pred,,topla,VERB,Verb,0,root,bio_1120,_,Sing,_,Pos,_,_,_,Prog,3,Pass,_,_,Pres,bio
728,13,.,PUNCT,,.,PUNCT,PUNCT,12,PUNCT,bio_1120,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
730,1,Angel,B-Subj,,Angel,ADJ,Adj,3,nsubj,bio_1425,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
730,2,ağlamaya,B-IndirectObj,,ağla,VERB,Verb,3,ccomp,bio_1425,Dat,Sing,_,Pos,_,_,_,_,3,_,_,_,_,bio
730,3,başlıyor,B-Pred,,başla,VERB,Verb,0,root,bio_1425,_,Sing,_,Pos,_,_,_,Prog,3,_,_,_,Pres,bio
730,4,.,PUNCT,,.,PUNCT,PUNCT,3,PUNCT,bio_1425,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
737,1,3,B-DefiniteObj,,3,NUM,NNum,11,obl,bio_283,Nom,Sing,Card,_,_,_,_,_,3,_,_,Card,_,bio
737,2,.,I-DefiniteObj,,.,PUNCT,PUNCT,1,PUNCT,bio_283,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
737,3,2,I-DefiniteObj,,2,NUM,ANum,5,nummod,bio_283,_,_,Card,_,_,_,_,_,_,_,_,Card,_,bio
737,4,4,I-DefiniteObj,,4,NUM,ANum,3,flat,bio_283,_,_,Card,_,_,_,_,_,_,_,_,Card,_,bio
737,5,saatin,I-DefiniteObj,,saat,NOUN,Noun,7,nmod:poss,bio_283,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
737,6,16,I-DefiniteObj,,16,NUM,ANum,7,nummod,bio_283,_,_,Card,_,_,_,_,_,_,_,_,Card,_,bio
737,7,saatini,I-DefiniteObj,,saat,NOUN,Noun,11,obj,bio_283,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
737,8,ufki,B-AdverbialComp,,ufki,ADV,Noun,9,advmod,bio_283,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
737,9,vaziyette,I-AdverbialComp,,vaziyet,NOUN,Noun,11,obl,bio_283,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
737,10,istirahate,B-IndirectObj,,istirahat,NOUN,Noun,11,obl,bio_283,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
737,11,hasretmek,B-Pred,,hasret,VERB,Verb,0,root,bio_283,Nom,_,_,Pos,_,_,_,_,_,_,_,_,_,bio
737,12,.,PUNCT,,.,PUNCT,PUNCT,11,PUNCT,bio_283,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
744,1,Bir,B-Subj,,bir,DET,ANum,2,det,bio_45,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
744,2,bakıcı,I-Subjj,,bakıcı,NOUN,Noun,3,nsubj,bio_45,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
744,3,lazım,B-Pred,,lazım,ADJ,Adj,0,root,bio_45,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
744,4,.,PUNCT,,.,PUNCT,PUNCT,3,PUNCT,bio_45,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
752,1,Sezer,B-Subj,,Sezer,PROPN,Prop,3,nsubj,bio_288,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
752,2,tetiğe,B-IndirectObj,,tetik,NOUN,Noun,3,obl,bio_288,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
752,3,bastı,B-Pred,,bas,NOUN,Noun,0,root,bio_288,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
752,4,ama,O,,ama,CCONJ,Conj,7,cc,bio_288,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
752,5,",",PUNCT,,",",PUNCT,PUNCT,7,PUNCT,bio_288,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
752,6,makineli,B-Subj,,makine,ADJ,Adj,7,nsubj,bio_288,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
752,7,tutukluk,B-IndefiniteObj,,tutuk,NOUN,Noun,3,conj,bio_288,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
752,8,yapmıştı,B-Pred,,yap,VERB,Verb,7,compound:lvc,bio_288,_,Sing,_,Pos,_,_,Fh,Perf,3,_,_,_,Past,bio
752,9,",",PUNCT,,",",PUNCT,PUNCT,10,PUNCT,bio_288,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
752,10,ateş,B-IndefiniteObj,,ateş,NOUN,Noun,3,conj,bio_288,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
752,11,almadı,B-Pred,,al,VERB,Verb,10,compound,bio_288,_,Sing,_,Neg,_,_,Fh,Perf,3,_,_,_,Past,bio
752,12,.,PUNCT,,.,PUNCT,PUNCT,10,PUNCT,bio_288,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
753,1,Bunu,B-AdverbialComp,,bu,PRON,Demons,2,obj,bio_195,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
753,2,fark,I-AdverbialComp,,fark,NOUN,Noun,4,acl,bio_195,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
753,3,eden,I-AdverbialComp,,et,VERB,Verb,2,compound:lvc,bio_195,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
753,4,yönetmenlerin,I-AdverbialComp,,yönetmen,NOUN,Noun,5,nmod:poss,bio_195,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
753,5,başında,I-AdverbialComp,,baş,NOUN,Noun,10,obl,bio_195,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
753,6,hiç,B-AdverbialComp,,hiç,ADV,Adverb,7,advmod,bio_195,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
753,7,kuşkusuz,I-AdverbialComp,,kuşku,ADV,Adj,10,advmod,bio_195,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
753,8,Lütfü,B-Subj,,Lütfü,NOUN,Noun,10,obj,bio_195,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
753,9,Akad,I-Subjj,,Akad,PROPN,Prop,8,flat,bio_195,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
753,10,gelir,B-Pred,,gelir,VERB,Verb,0,root,bio_195,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
753,11,.,PUNCT,,.,PUNCT,PUNCT,10,PUNCT,bio_195,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
756,1,Bana,B-IndirectObj,,ben,PRON,Pers,3,obl,bio_753,Dat,Sing,_,_,_,_,_,_,1,_,_,_,_,bio
756,2,kimse,B-Subj,,kimse,NOUN,Noun,3,nsubj,bio_753,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
756,3,ulaşamazdı,B-Pred,,ulaş,VERB,Verb,0,root,bio_753,_,Sing,_,Neg,_,_,Fh,Hab,3,_,_,_,Pres,bio
756,4,.,PUNCT,,.,PUNCT,PUNCT,3,PUNCT,bio_753,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
759,1,Yani,O,,yani,CCONJ,Conj,4,cc,bio_901,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
759,2,",",PUNCT,,",",PUNCT,PUNCT,4,PUNCT,bio_901,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
759,3,öyle,B-AdverbialComp,,öyle,ADV,Adverb,4,advmod,bio_901,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
759,4,bakakalıyor,B-Pred,,bak,VERB,Verb,0,root,bio_901,_,Sing,_,Pos,_,_,_,Prog,3,_,_,_,Pres,bio
759,5,ardımızdan,B-IndirectObj,,art,NOUN,Noun,4,obl,bio_901,Abl,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
759,6,.,PUNCT,,.,PUNCT,PUNCT,4,PUNCT,bio_901,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
760,1,Mali,B-AdverbialComp,,mali,ADJ,Adj,2,amod,bio_1644,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
760,2,durumum,I-AdverbialComp,,durum,NOUN,Noun,3,obj,bio_1644,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
760,3,düzelene,I-AdverbialComp,,düzel,VERB,Verb,11,advcl,bio_1644,Dat,Sing,_,Pos,_,_,_,_,3,_,_,_,Pres,bio
760,4,kadar,I-AdverbialComp,,kadar,ADP,PCDat,3,case,bio_1644,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
760,5,kaydımın,B-DefiniteObj,,kayıt(I),NOUN,Noun,6,nsubj,bio_1644,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
760,6,dondurulması,I-DefiniteObj,,don,VERB,Verb,8,advcl,bio_1644,Nom,Sing,_,Pos,_,_,_,_,3,Pass,_,_,_,bio
760,7,için,I-DefiniteObj,,için,ADP,PCNom,6,case,bio_1644,_,_,_,_,_,_,_,_,_,_,_,_,_,bio
760,8,gereken,I-DefiniteObj,,gerek,VERB,Verb,9,acl,bio_1644,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,bio
760,9,işlemlerin,I-DefiniteObj,,işlem,NOUN,Noun,10,nsubj,bio_1644,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,bio
760,10,yapılmasını,I-DefiniteObj,,yap,VERB,Verb,11,ccomp,bio_1644,Acc,Sing,_,Pos,_,_,_,_,3,Pass,_,_,_,bio
760,11,arz,B-Pred,,arz,NOUN,Noun,0,root,bio_1644,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,bio
