s,i,w,Tag,,l,x,p,g,f,sent_id,Case,Number,Type,Polarity,Reflex,Polite,Evident,Aspect,Person,Voice,Mood,type,Tense,cat
673,5,ki,I-Subjj,,ki,ADP,Rel,4,case,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,6,potansiyel,I-Subjj,,potansiyel,NOUN,Noun,21,nsubj,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,7,aslında,O,,aslında,ADV,Adverb,21,advmod,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,8,",",PUNCT,,",",PUNCT,PUNCT,21,PUNCT,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,9,doğru,B-Pred,,doğru,ADJ,Adj,10,amod,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,10,eğitim,I-Pred,,eğitim,NOUN,Noun,11,obj,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,11,verilen,I-Pred,,ver,VERB,Verb,14,acl,ess_457,_,_,_,Pos,_,_,_,_,_,Pass,_,_,Pres,ess
673,12,sağlık,I-Pred,,sağlık,NOUN,Noun,14,amod,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,13,lı,I-Pred,,li,ADP,With,12,case,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,14,ortamda,I-Pred,,ortam,NOUN,Noun,19,obl,ess_457,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,15,birçok,I-Pred,,birçok,DET,Det,16,det,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,16,insanın,I-Pred,,insan,NOUN,Noun,18,nmod:poss,ess_457,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,17,ulaşma,I-Pred,,ulaş,VERB,Verb,18,nmod:poss,ess_457,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
673,18,ihtimali,I-Pred,,ihtimal,NOUN,Noun,19,obj,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,19,olan,I-Pred,,ol,VERB,Verb,21,acl,ess_457,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
673,20,bir,B-Pred,,bir,DET,ANum,21,det,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
673,21,potansiyeldir,I-Pred,,potansiyel,VERB,Neg,0,root,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
673,22,.,PUNCT,,.,PUNCT,PUNCT,21,PUNCT,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,1,Her,B-Subj,,her,DET,Det,3,det,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,2,iki,I-Subjj,,iki,NUM,ANum,3,nummod,ess_457,_,_,Card,_,_,_,_,_,_,_,_,Card,_,ess
674,3,nokta,I-Subjj,,nokta,NOUN,Noun,4,nmod:poss,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,4-5,arasındaki,I-Subjj,,_,_,_,0,_,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,6,potansiyel,I-Subjj,,potansiyel,NOUN,Noun,21,nsubj,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,7,aslında,O,,aslında,ADV,Adverb,21,advmod,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,8,",",PUNCT,,",",PUNCT,PUNCT,21,PUNCT,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,9,doğru,B-Pred,,doğru,ADJ,Adj,10,amod,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,10,eğitim,I-Pred,,eğitim,NOUN,Noun,11,obj,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,11,verilen,I-Pred,,ver,VERB,Verb,14,acl,ess_457,_,_,_,Pos,_,_,_,_,_,Pass,_,_,Pres,ess
674,12-13,sağlıklı,I-Pred,,_,_,_,0,_,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,14,ortamda,I-Pred,,ortam,NOUN,Noun,19,obl,ess_457,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,15,birçok,I-Pred,,birçok,DET,Det,16,det,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,16,insanın,I-Pred,,insan,NOUN,Noun,18,nmod:poss,ess_457,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,17,ulaşma,I-Pred,,ulaş,VERB,Verb,18,nmod:poss,ess_457,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
674,18,ihtimali,I-Pred,,ihtimal,NOUN,Noun,19,obj,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,19,olan,I-Pred,,ol,VERB,Verb,21,acl,ess_457,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
674,20,bir,I-Pred,,bir,DET,ANum,21,det,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
674,21,potansiyeldir,I-Pred,,potansiyel,VERB,Neg,0,root,ess_457,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
674,22,.,PUNCT,,.,PUNCT,PUNCT,21,PUNCT,ess_457,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
675,1,Hepsi,B-Subj,,hep,PRON,Quant,2,nsubj,ess_1021,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
675,2,olur,B-Pred,,ol,VERB,Verb,0,root,ess_1021,_,Sing,_,Pos,_,_,_,Hab,3,_,_,_,Pres,ess
675,3,...,PUNCT,,...,PUNCT,PUNCT,2,PUNCT,ess_1021,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,1,Ancak,O,,ancak,CCONJ,Conj,0,root,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,2,o,B-AdverbialComp,,o,DET,Det,3,det,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,3,gün,I-AdverbialComp,,gün,NOUN,Noun,4,nmod,ess_1160,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
677,4,orada,B-IndirectObj,,ora,PRON,Noun,15,obl,ess_1160,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
677,5,",",PUNCT,,",",PUNCT,PUNCT,8,PUNCT,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,6,milli,B-IndirectObj,,milli,ADJ,Adj,7,amod,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,7,duygularından,I-IndirectObj,,duygu,NOUN,Noun,8,obl,ess_1160,Abl,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
677,8,yoksun,I-IndirectObj,,yoksun,ADJ,Adj,11,amod,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,9,ve,I-IndirectObj,,ve,CCONJ,Conj,10,cc,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,10,fotoğraf,I-IndirectObj,,fotoğraf,NOUN,Noun,8,conj,ess_1160,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
677,11,çekilmekten,I-IndirectObj,,çek,VERB,Verb,15,nmod,ess_1160,Abl,_,_,Pos,_,_,_,_,_,Pass,_,_,_,ess
677,12,başka,I-IndirectObj,,başka,ADP,PCAbl,11,case,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,13,hiçbir,I-IndirectObj,,hiçbir,DET,Det,14,det,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
677,14,halt,I-IndirectObj,,halt,NOUN,Noun,15,obj,ess_1160,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
677,15,etmeyen,I-IndirectObj,,et,VERB,Verb,16,acl,ess_1160,_,_,_,Neg,_,_,_,_,_,_,_,_,Pres,ess
677,16,insanlara,I-IndirectObj,,insan,NOUN,Noun,17,obl,ess_1160,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
677,17,sesleniyorum,B-Pred,,seslen,VERB,Verb,1,conj,ess_1160,_,Sing,_,Pos,_,_,_,Prog,1,_,_,_,Pres,ess
677,18,.,PUNCT,,.,PUNCT,PUNCT,17,PUNCT,ess_1160,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
679,1,Sadece,O,?*?,sadece,ADV,Adverb,2,advmod,ess_391,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
679,2,insanların,O,,insan,NOUN,Noun,0,root,ess_391,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
679,3,değil,O,,değil,AUX,Neg,2,aux,ess_391,_,Sing,_,Neg,_,_,_,Perf,3,_,Ind,_,Pres,ess
679,4,",",PUNCT,,",",PUNCT,PUNCT,5,PUNCT,ess_391,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
679,5,olayların,O,,olay,NOUN,Noun,2,conj,ess_391,Gen,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
679,6,da,O,,da,CCONJ,Conj,5,advmod:emph,ess_391,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
679,7,.,PUNCT,,.,PUNCT,PUNCT,2,PUNCT,ess_391,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,1,Mektuplar,B-IndirectObj,,mektup,NOUN,Noun,2,nmod:poss,ess_1841,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
680,2,şeklinde,I-IndirectObj,,şekil,NOUN,Noun,3,obl,ess_1841,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,3,yazılmış,I-IndirectObj,,yaz,VERB,Verb,5,acl,ess_1841,_,Sing,_,Pos,_,_,Nfh,_,3,Pass,_,_,Past,ess
680,4,bu,I-IndirectObj,,bu,DET,Det,5,det,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,5,satırlarda,I-IndirectObj,,satır,NOUN,Noun,21,obl,ess_1841,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
680,6,",",PUNCT,,",",PUNCT,PUNCT,11,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,7,bir,B-Subj,,bir,NUM,ANum,8,nummod,ess_1841,_,_,Card,_,_,_,_,_,_,_,_,Card,_,ess
680,8,Avrupalı,I-Subjj,,Avrupa,PROPN,Prop,9,nmod,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,9,ile,I-Subjj,,ile,CCONJ,Conj,11,nmod,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,10,bir,I-Subjj,,bir,DET,ANum,11,det,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,11,Çinli,I-Subjj,,Çin,PROPN,Prop,21,nsubj,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,12,",",PUNCT,,",",PUNCT,PUNCT,21,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,13,karşılık,B-AdverbialComp,,karşılık,NOUN,Noun,21,obl,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,14,lı,I-AdverbialComp,,li,ADP,With,13,case,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,15,olarak,I-AdverbialComp,,ol,ADP,PCNom,13,case,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,16,",",PUNCT,,",",PUNCT,PUNCT,21,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
680,17,biri,B-IndirectObj,,biri,PRON,Quant,21,nsubj,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,18,öbürünün,I-IndirectObj,,öbür,NOUN,Noun,19,nmod:poss,ess_1841,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,19,uygarlığı,I-IndirectObj,,uygar,NOUN,Noun,20,nmod:poss,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,20,üstünde,I-IndirectObj,,üst,ADJ,NAdj,21,amod,ess_1841,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
680,21,konuşur,B-Pred,,konuş,VERB,Verb,0,root,ess_1841,_,Sing,_,Pos,_,_,_,Hab,3,_,_,_,Pres,ess
680,22,.,PUNCT,,.,PUNCT,PUNCT,21,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,1,Mektuplar,B-IndirectObj,,mektup,NOUN,Noun,2,nmod:poss,ess_1841,Nom,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
681,2,şeklinde,I-IndirectObj,,şekil,NOUN,Noun,3,obl,ess_1841,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,3,yazılmış,I-IndirectObj,,yaz,VERB,Verb,5,acl,ess_1841,_,Sing,_,Pos,_,_,Nfh,_,3,Pass,_,_,Past,ess
681,4,bu,I-IndirectObj,,bu,DET,Det,5,det,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,5,satırlarda,I-IndirectObj,,satır,NOUN,Noun,21,obl,ess_1841,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
681,6,",",PUNCT,,",",PUNCT,PUNCT,11,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,7,bir,B-Subj,,bir,NUM,ANum,8,nummod,ess_1841,_,_,Card,_,_,_,_,_,_,_,_,Card,_,ess
681,8,Avrupalı,I-Subjj,,Avrupa,PROPN,Prop,9,nmod,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,9,ile,I-Subjj,,ile,CCONJ,Conj,11,nmod,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,10,bir,I-Subjj,,bir,DET,ANum,11,det,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,11,Çinli,I-Subjj,,Çin,PROPN,Prop,21,nsubj,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,12,",",PUNCT,,",",PUNCT,PUNCT,21,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,13-14,karşılıklı,B-AdverbialComp,,_,_,_,0,_,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,15,olarak,I-AdverbialComp,,ol,ADP,PCNom,13,case,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,16,",",PUNCT,,",",PUNCT,PUNCT,21,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
681,17,biri,B-IndirectObj,,biri,PRON,Quant,21,nsubj,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,18,öbürünün,I-IndirectObj,,öbür,NOUN,Noun,19,nmod:poss,ess_1841,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,19,uygarlığı,I-IndirectObj,,uygar,NOUN,Noun,20,nmod:poss,ess_1841,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,20,üstünde,I-IndirectObj,,üst,ADJ,NAdj,21,amod,ess_1841,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
681,21,konuşur,B-Pred,,konuş,VERB,Verb,0,root,ess_1841,_,Sing,_,Pos,_,_,_,Hab,3,_,_,_,Pres,ess
681,22,.,PUNCT,,.,PUNCT,PUNCT,21,PUNCT,ess_1841,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
682,1,Dil,O,?*?,dil,NOUN,Noun,7,nsubj,ess_1892,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
682,2,konuşacak,O,,konuş,VERB,Verb,3,acl,ess_1892,_,Sing,_,Pos,_,_,_,Imp,3,_,_,_,Fut,ess
682,3,olsa,O,,ol,VERB,Verb,5,nmod,ess_1892,_,Sing,_,Pos,_,_,_,_,3,_,Des,_,_,ess
682,4,",",PUNCT,,",",PUNCT,PUNCT,5,PUNCT,ess_1892,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
682,5,dile,O,,dil,VERB,Verb,1,conj,ess_1892,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
682,6,gelecek,O,,gelecek,ADJ,NAdj,7,amod,ess_1892,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
682,7,olsa,O,,ol,VERB,Verb,9,nmod,ess_1892,_,Sing,_,Pos,_,_,_,_,3,_,Des,_,_,ess
682,8,",",PUNCT,,",",PUNCT,PUNCT,7,PUNCT,ess_1892,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
682,9,söyleyebileceği,O,,söyle,VERB,Verb,0,root,ess_1892,Nom,Sing,_,Pos,_,_,_,Imp,3,_,Pot,_,Fut,ess
682,10,.,PUNCT,,.,PUNCT,PUNCT,9,PUNCT,ess_1892,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
684,1,Öyle,B-Pred,,öyle,ADV,Adverb,2,advmod,ess_113,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
684,2,karşı,I-Pred,,karşı,ADV,Adverb,5,acl,ess_113,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
684,3,konulmaz,I-Pred,,kon(I),VERB,Verb,2,compound,ess_113,_,Sing,_,Neg,_,_,_,Hab,3,Pass,_,_,Pres,ess
684,4,bir,I-Pred,,bir,DET,ANum,5,det,ess_113,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
684,5,ihtiyaçtı,I-Pred,,ihtiyaç,NOUN,Noun,0,root,ess_113,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
684,6,ki,I-Pred,,ki,CCONJ,Conj,5,advmod:emph,ess_113,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
684,7,!,PUNCT,,!,PUNCT,PUNCT,5,PUNCT,ess_113,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
685,1,Ama,O,,ama,CCONJ,Conj,0,root,ess_1674,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
685,2,akvaryumlardan,B-IndirectObj,,akvaryum,NOUN,Noun,3,nmod:poss,ess_1674,Abl,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
685,3,hiçbirinin,I-IndirectObj,,hiçbiri,NOUN,Noun,4,nmod:poss,ess_1674,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
685,4,içinde,I-IndirectObj,,iç,ADJ,NAdj,7,amod,ess_1674,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
685,5,bir,B-AdverbialComp,,bir,DET,ANum,6,det,ess_1674,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
685,6,adet,I-AdverbialComp,,âdet,NOUN,Noun,7,obj,ess_1674,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
685,7,dahi,I-AdverbialComp,,dâhi,ADJ,Adj,8,amod,ess_1674,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
685,8,balık,B-Subj,,Balık,ADJ,NAdj,9,nsubj,ess_1674,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
685,9,yok,B-Pred,,yok,ADJ,Adj,1,conj,ess_1674,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
685,10,.,PUNCT,,.,PUNCT,PUNCT,9,PUNCT,ess_1674,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
688,1,En,B-AdverbialComp,,en,ADV,Adverb,2,advmod,ess_1417,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
688,2,son,I-AdverbialComp,,son,ADJ,Adj,3,amod,ess_1417,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
688,3,ortaokul,I-AdverbialComp,,ortaokul,NOUN,Noun,4,nmod:poss,ess_1417,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
688,4,yıllarında,I-AdverbialComp,,yıl,NOUN,Noun,5,nmod:poss,ess_1417,Loc,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
688,5,yazlıkçı,B-IndefiniteObj,,yazlık,PRON,Quant,6,obj,ess_1417,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
688,6,oldum,B-Pred,,ol,VERB,Verb,0,root,ess_1417,_,Sing,_,Pos,_,_,Fh,Perf,1,_,_,_,Past,ess
688,7,.,PUNCT,,.,PUNCT,PUNCT,6,PUNCT,ess_1417,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
689,1,Bence,O,?*?,ben,PRON,Pers,13,obl,ess_1904,Equ,Sing,_,_,_,_,_,_,1,_,_,_,_,ess
689,2,bu,B-Subj,,bu,DET,Det,3,det,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
689,3,soru,I-Subjj,,soru,NOUN,Noun,1,nsubj,ess_1904,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
689,4,",",PUNCT,,",",PUNCT,PUNCT,3,PUNCT,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
689,5,hemen,B-Pred,,hemen,ADV,Adverb,8,advmod,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
689,6,hepimizin,I-Pred,,hep,PRON,Quant,8,nsubj,ess_1904,Gen,Plur,_,_,_,_,_,_,1,_,_,_,_,ess
689,7,nefsimize,I-Pred,,nefis,PRON,Quant,8,obl,ess_1904,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
689,8,sormamız,I-Pred,,sor,VERB,Verb,9,csubj,ess_1904,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
689,9,gereken,I-Pred,,gerek,VERB,Verb,13,acl,ess_1904,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
689,10,bir,I-Pred,,bir,DET,ANum,11,det,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
689,11,numara,I-Pred,,numara,NOUN,Noun,13,amod,ess_1904,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
689,12,lı,I-Pred,,li,ADP,With,11,case,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
689,13,sorumuzdur,I-Pred,,soru,NOUN,Noun,0,root,ess_1904,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
689,14,.,PUNCT,,.,PUNCT,PUNCT,13,PUNCT,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
690,1,Bence,O,,ben,PRON,Pers,13,obl,ess_1904,Equ,Sing,_,_,_,_,_,_,1,_,_,_,_,ess
690,2,bu,B-Subj,,bu,DET,Det,3,det,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
690,3,soru,I-Subjj,,soru,NOUN,Noun,1,nsubj,ess_1904,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
690,4,",",PUNCT,,",",PUNCT,PUNCT,3,PUNCT,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
690,5,hemen,B-Pred,,hemen,ADV,Adverb,8,advmod,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
690,6,hepimizin,I-Pred,,hep,PRON,Quant,8,nsubj,ess_1904,Gen,Plur,_,_,_,_,_,_,1,_,_,_,_,ess
690,7,nefsimize,I-Pred,,nefis,PRON,Quant,8,obl,ess_1904,Dat,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
690,8,sormamız,I-Pred,,sor,VERB,Verb,9,csubj,ess_1904,Nom,Sing,_,Pos,_,_,_,_,3,_,_,_,_,ess
690,9,gereken,I-Pred,,gerek,VERB,Verb,13,acl,ess_1904,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
690,10,bir,I-Pred,,bir,DET,ANum,11,det,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
690,11-12,numaralı,I-Pred,,_,_,_,0,_,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
690,13,sorumuzdur,I-Pred,,soru,NOUN,Noun,0,root,ess_1904,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
690,14,.,PUNCT,,.,PUNCT,PUNCT,13,PUNCT,ess_1904,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,1,"""",B-DefiniteObj,,"""",PUNCT,PUNCT,3,PUNCT,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,2,Askerdeki,I-DefiniteObj,,asker,NOUN,Noun,3,amod,ess_143,Loc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,3,Koca,I-DefiniteObj,,koca,NOUN,Noun,5,nmod,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,4,"""",I-DefiniteObj,,"""",PUNCT,PUNCT,3,PUNCT,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,5,adlı,I-DefiniteObj,,ad(II),NOUN,Noun,8,amod,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,6,Ümit,I-DefiniteObj,,Ümit,NOUN,Noun,8,nmod:poss,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,7,Besen,I-DefiniteObj,,Besen,VERB,Verb,6,flat,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,8,şarkısı,I-DefiniteObj,,şarkı,NOUN,Noun,20,obl,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,9,ile,I-DefiniteObj,,ile,CCONJ,Conj,8,case,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,10,karısının,I-DefiniteObj,,karı,NOUN,Noun,12,nmod:poss,ess_143,Gen,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,11,"""",I-DefiniteObj,,"""",PUNCT,PUNCT,12,PUNCT,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,12,ihanetini,I-DefiniteObj,,ihanet,NOUN,Noun,15,obj,ess_143,Acc,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,13,"""",I-DefiniteObj,,"""",PUNCT,PUNCT,12,PUNCT,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,14,ortalıklara,I-DefiniteObj,,ortalık,NOUN,Noun,15,obl,ess_143,Dat,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
696,15,saçarak,I-DefiniteObj,,saç,VERB,Verb,20,advcl,ess_143,_,_,_,Pos,_,_,_,_,_,_,Imp,_,_,ess
696,16,",",I-DefiniteObj,,",",PUNCT,PUNCT,15,PUNCT,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,17,onca,I-DefiniteObj,,o,NUM,Demons,18,nummod,ess_143,Equ,Sing,Dem,_,_,_,_,_,3,_,_,Dem,_,ess
696,18,yıllık,I-DefiniteObj,,yıllık,ADJ,NAdj,19,nmod:poss,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
696,19,birlikteliklerini,I-DefiniteObj,,birliktelik,PRON,Quant,20,obj,ess_143,Acc,Plur,_,_,_,_,_,_,3,_,_,_,_,ess
696,20,kirleten,I-DefiniteObj,,kirlet,VERB,Verb,37,acl,ess_143,_,_,_,Pos,_,_,_,_,_,_,_,_,Pres,ess
696,21,-,O,,-,PUNCT,PUNCT,33,PUNCT,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,22,hani,O,,hani,ADV,Conj,27,advmod,ess_143,_,_,_,_,_,_,_,_,_,_,_,_,_,ess
696,23,insan,O,,insan,NOUN,Noun,27,nsubj,ess_143,Nom,Sing,_,_,_,_,_,_,3,_,_,_,_,ess
